ID,Title,Year,Director,Cast,Genre,Duration
c973,the equalizer,2014,antoine fuqua,"denzel washington,chloë grace moretz,marton csokas,david harbour,bill pullman,melissa leo","action, crime, thriller",131
c974,"men, women & children",2014,jason reitman,"ansel elgort,adam sandler,jennifer garner,rosemarie dewitt,judy greer,dean norris,emma thompson,olivia crocicchia,kaitlyn dever,elena kampouris","comedy, drama",119
c975,inner demons,2014,seth grossman,"lara vosburgh,morgan mcclellan,colleen mcgrann,christopher parker,brian flaherty","horror, thriller",85
c976,time is illmatic,2014,one9,,documentary,
c977,gone girl,2014,david fincher,"ben affleck,rosamund pike,carrie coon,kim dickens,patrick fugit,tyler perry,neil patrick harris,missi pyle,casey wilson","drama, mystery, thriller",149
c978,the hero of color city,2014,frank gladstone,"christina ricci,rosie perez,wayne brady,david kaye",animation,77
c979,harmontown,2014,neil berkeley,,documentary,101
c980,copenhagen,2014,mark raso,"gethin anthony,frederikke dahl hansen,sebastian armesto,tamzin merchant",drama,98
c981,a good marriage,2014,peter askin,"joan allen,anthony lapaglia,kristen connolly,stephen lang",thriller,
c982,the liberator,2014,alberto arvelo mendoza,"édgar ramírez,maría valverde,iwan rheon",,
c983,left behind,2014,vic armstrong,"nicolas cage,lea thompson,chad michael murray,nicky whelan,jordin sparks,martin klebba,cassi thompson","action, science fiction",105
c984,"20,000 days on earth",2014,"iain forsyth,jane pollard",,drama,97
c985,fort bliss,2014,claudia myers,"michelle monaghan,emmanuelle chriqui,pablo schreiber,ron livingston,freddy rodríguez,dash mihok","drama, war",116
c986,life's a breeze,2014,lance daly,"kelly thornton,fionnula flanagan,pat shortt,eva birthistle,david bendito",comedy,83
c987,the scribbler,2014,john suits,"sasha grey,katie cassidy,michelle trachtenberg,eliza dushku,gina gershon,garret dillahunt,kunal nayyar","horror, science fiction, thriller",88
c988,space station 76,2014,jack plotnick,"patrick wilson,liv tyler,jerry o'connell,marisa coughlan,matt bomer,kali rocha","comedy, science fiction",94
c989,a life in dirty movies,2014,wiktor ericsson,,documentary,80
c990,tracks,2014,john curran,"mia wasikowska,adam driver,emma booth,jessica tovey,rainer bock,melanie zanetti	`","adventure, drama",112
c991,keep on keepin’ on,2014,alan hicks,,documentary,86
c992,hector and the search for happiness,2014,peter chelsom,"simon pegg,rosamund pike,toni collette,stellan skarsgård,christopher plummer,jean reno",drama,114
c993,through a lens darkly: black photographers and the emergence of a people,2014,thomas allen harris,,documentary,90
c994,starred up,2014,david mackenzie,"jack o'connell,ben mendelsohn,rupert friend",drama,106
c995,last weekend,2014,,"patricia clarkson,zachary booth,joseph cross","comedy, drama",94
c996,the november man,2014,roger donaldson,"pierce brosnan,luke bracey,olga kurylenko,will patton,bill smitrovich","action, thriller",108
c997,patema inverted,2014,yasuhiro yoshiura,"yukiyo fujii,shinya fukumatsu,masayuki katô,nobuhiko okamoto,shintarô oohata","adventure, animation, drama, fantasy, science fiction",98
c998,the strange color of your body's tears,2014,"hélène cattet,bruno forzani","klaus tange,jean-michel vovk,sylvia camarda,sam louwyck,anna d'annunzio","mystery, suspense, thriller",102
c999,the notebook,2014,jános szász,"andrás gyémánt,lászló gyémánt,piroska molnár,ulrich thomsen,ulrich matthes","drama, war",112
c1000,jamie marks is dead,2014,carter smith,"cameron monaghan,noah silver,morgan saylor,madisen beaty,judy greer,liv tyler",drama,100
c1001,life of crime,2014,daniel schechter,"john hawkes,mos def,jennifer aniston,tim robbins,isla fisher,will forte","comedy, crime",94
c1002,the calling,2014,jason stone,"susan sarandon,gil bellows,ellen burstyn,topher grace,donald sutherland",thriller,108
c1003,the congress,2014,ari folman,"robin wright,paul giamatti,harvey keitel,kodi smit-mcphee,danny huston,frances fisher,michael stahl-david,jon hamm","animation, drama, science fiction",122
c1004,the last of robin hood,2014,"richard glatzer,wash westmoreland","dakota fanning,susan sarandon,kevin kline",drama,94
c1005,"as above, so below",2014,john erick dowdle,"perdita weeks,ben feldman,edwin hodge,françois civil","horror, thriller",93
c1006,rocks in my pockets,2014,signe baumane,,"animation, comedy, drama",88
c1007,cantinflas,2014,sebastian del amo,"óscar jaenada,michael imperioli,luis gerardo mendez,joaquín cosio,teresa ruiz,ilse salas",drama,106
c1008,but always,2014,,,"drama, romance",106
c1009,falcon rising,2014,ernie barbarash,"michael jai white,neal mcdonough,laila ali,lateef crowder,hazuki kato","action, drama",103
c1010,the longest week,2014,peter glanz,"olivia wilde,jason bateman,billy crudup,jenny slate,tony roberts","comedy, drama",86
c1011,frontera,2014,michael berry,"ed harris,eva longoria,michael peña,amy madigan","drama, western",103
c1012,memphis,2014,tim sutton,"willis earl beal,constance brantley,larry dodson,devonte hull,lopaka thomas",drama,75
c1013,the identical,2014,dustin marcellino,"ashley judd,ray liotta,amanda crew,seth green,danny woodburn,brian geraghty,joe pantoliano","drama, music",107
c1014,wetlands,2014,david wnendt,"carla juri,axel milberg,meret becker,peri baumeister,christoph letkowski","comedy, drama",105
c1015,last days in vietnam,2014,rory kennedy,,"documentary, history, war",98
c1016,a long way down,2014,pascal chaumeil,"pierce brosnan,toni collette,imogen poots,aaron paul,rosamund pike,zara white","comedy, drama",96
c1017,magic in the moonlight,2014,woody allen,"emma stone,colin firth,marcia gay harden,hamish linklater,jacki weaver,simon mcburney,eileen atkins","comedy, drama, romance",97
c1018,happy christmas,2014,joe swanberg,"anna kendrick,melanie lynskey,mark webber,lena dunham,joe swanberg","comedy, drama",78
c1019,hercules,2014,brett ratner,"dwayne johnson,john hurt,ian mcshane,rufus sewell,aksel hennie,ingrid bolsø berdal,joseph fiennes","action, adventure",98
c1020,war story,2014,mark jackson,"catherine keener,hafsia herzi,ben kingsley",drama,90
c1021,cabin fever: patient zero,2014,kaare andrews,"sean astin,jillian murray,currie graham,ryan donowho,brando eaton,mitch ryan,solly duran,lydia hearst,claudette lali,juan 'papo' bancalari",horror,91
c1022,the almost man,2014,martin lund,"henrik rafaelsen,janne heltberg,solvei grimen fosse,per kjerstad,tore sagen,tov sletta","comedy, drama",75
c1023,louder than words,2014,anthony fabian,"adelaide kane,david duchovny,timothy hutton,xander berkeley,hope davis,victoria tennant,craig bierko,scott cohen,ben rosenfield","drama, family",95
c1024,the strange little cat,2014,ramon zürcher,"leon beiersdorf,matthias dittmer,monika hetterle,anjorka strechel,jenny schily,luk pfaff",,72
c1025,moebius,2014,kim ki-duk,"jaehyeon jo,young ju seo,eun-woo lee",drama,89
c1026,behaving badly,2015,tim garrick,"nat wolff,selena gomez,mary-louise parker,elisabeth shue,heather graham,cary elwes,jason lee,dylan mcdermott,gary busey,patrick warburton,justin bieber",comedy,97
c1027,child of god,2014,james franco,"james franco,tim blake nelson,jim parrack,scott haze","crime, drama, thriller",104
c1028,rich hill,2014,"tracy droz tragos,andrew droz palermo",,documentary,91
c1029,get on up,2014,tate taylor,"chadwick boseman,nelsan ellis,dan aykroyd,viola davis,lennie james,fred melamed,taraji p. henson,fred melamed,octavia spencer,nick eversman,tika sumpter,keith robinson,craig robinson,jill scott","drama, music",139
c1030,calvary,2014,john michael mcdonagh,"brendan gleeson,chris o'dowd,kelly reilly,aidan gillen,dylan moran,isaach de bankolé,m. emmet walsh,marie-josée croze,domhnall gleeson",drama,100
c1031,4 minute mile,2014,charles-olivier michaud,"kelly blatz,richard jenkins,cam gigandet,kim basinger,analeigh tipton,rhys coiro",drama,96
c1032,land ho!,2014,"aaron katz,martha stephens","paul eenhoorn,earl lynn nelson,karrie crouse,elizabeth mckee",comedy,95
c1033,rage,2014,paco cabezas,"nicolas cage,rachel nichols,aubrey peeples,danny glover,peter stormare","action, crime, thriller",92
c1034,dawn of the planet of the apes,2014,matt reeves,"andy serkis,jason clarke,gary oldman,keri russell,toby kebbell,kodi smit-mcphee,kirk acevedo,judy greer","action, drama, science fiction, thriller",130
c1035,boyhood,2014,richard linklater,"ellar coltrane,patricia arquette,ethan hawke,lorelei linklater",drama,164
c1036,among ravens,2014,"russell friedenberg,randy redroad",,"comedy, drama",
c1037,a five star life,2014,maria sole tognazzi,"margherita buy,stefano accorsi,fabrizia sacchi,gianmarco tognazzi,lesley manville",drama,85
c1038,persecuted,2014,daniel lusko,"james remar,bruce davison,dean stockwell,fred thompson,brad stine,natalie grant","action, adventure, drama, thriller",91
c1039,wish i was here,2014,zach braff,"zach braff,kate hudson,joey king,pierce gagnon,mandy patinkin,josh gad,ashley greene,jim parsons","comedy, drama",120
c1040,i origins,2014,mike cahill,"michael pitt,brit marling,astrid bergès-frisbey,steven yeun,archie panjabi,cara seymour","drama, science fiction",113
c1041,alive inside,2014,michael rossato-bennett,,documentary,73
c1042,video games: the movie,2014,jeremy snead,"sean astin,wil wheaton,zach braff,alison haislip,donald faison,chloe dykstra,chris hardwick,clare grant,nolan bushnell",documentary,105
c1043,planes: fire & rescue,2014,roberts gannaway,"dane cook,ed harris,julie bowen,curtis armstrong,hal holbrook,wes studi,regina king,fred willard,jerry stiller,anne meara","adventure, animation, comedy, family",83
c1044,the purge: anarchy,2014,james demonaco,"frank grillo,carmen ejogo,zach gilford,kiele sanchez,zoe soul","horror, thriller",103
c1045,sex tape,2014,jake kasdan,"cameron diaz,jason segel,rob lowe,ellie kemper,rob corddry,jolene blalock,randall park",comedy,97
c1046,mood indigo,2014,michel gondry,"romain duris,audrey tautou,gad elmaleh,omar sy,aïssa maïga,charlotte lebon,sacha bourdo,philippe torreton","drama, fantasy",94
c1047,cannibal,2014,manuel martín cuenca,"antonio de la torre,maría alfonsa rosso,olimpia melinte",thriller,116
c1048,a letter to momo,2014,hiroyuki okiura,"karen miyama,toshiyuki nishida,yuka,cho,ikuko tani,kouichi yamadera,takeo ogawa,yoshisada sakaguchi","animation, drama",120
c1049,beneath,2014,ben ketai,"brent briscoe,kurt caceres,eric etebari,jeff fahey,joey kern,kelly noonan",horror,89
c1050,a most wanted man,2014,anton corbijn,"philip seymour hoffman,rachel mcadams,robin wright,daniel brühl,willem dafoe,grigoriy dobrygin,nina hoss",thriller,121
c1051,the kill team,2014,dan krauss,,documentary,79
c1052,very good girls,2014,naomi foner,"dakota fanning,elizabeth olsen,boyd holbrook,demi moore,richard dreyfuss,clare foley,peter sarsgaard,kiernan shipka,clark gregg,ellen barkin",drama,91
c1053,the fluffy movie,2014,"manny rodriguez,jay lavender","gabriel iglesias,jeremy ray valdez,juliocesar chavez","comedy, documentary",
c1054,lucy,2014,luc besson,"scarlett johansson,morgan freeman,choi min-sik,analeigh tipton,amr waked","action, science fiction",90
c1055,and so it goes,2014,rob reiner,"michael douglas,diane keaton,sterling jerins,austin lysy,frances sternhagen","comedy, drama, romance",
c1056,finding fela,2014,alex gibney,,documentary,119
c1057,guardians of the galaxy,2014,james gunn,"chris pratt,zoe saldana,bradley cooper,dave bautista,vin diesel,lee pace,karen gillan,josh brolin,laura haddock,benicio del toro,djimon hounsou,john c. reilly,michael rooker,glenn close","adventure, fantasy, science fiction",122
c1058,the dog,2014,"allison berg,françois keraudren",,documentary,100
c1059,fifi howls from happiness,2014,mitra farahani,,documentary,96
c1060,after,2014,pieter gaspersz,"kathleen quinlan,john doman,pablo schreiber,sabrina gennarino,adam scarimbolo,diane neal,darrin dewitt henson,bruno gunn,mandy gonzalez","drama, mystery",
c1061,what if,2014,michael dowse,"daniel radcliffe,zoe kazan,rafe spall,megan park,adam driver,mackenzie davis","comedy, romance",102
c1062,a master builder,2014,jonathan demme,"wallace shawn,julie hagerty,larry pine,andre gregory",drama,130
c1063,teenage mutant ninja turtles,2014,jonathan liebesman,"megan fox,alan ritchson,will arnett,noel fisher,johnny knoxville,william fichtner,minae noji,jeremy howard,whoopi goldberg,danny woodburn,abby elliott,tony shalhoub","action, adventure, comedy, fantasy, science fiction",101
c1064,into the storm,2014,steven quale,"richard armitage,sarah wayne callies,matt walsh,max deacon,nathan kress,alycia debnam carey,jeremy sumpter,kyle davis",thriller,89
c1065,about alex,2014,jesse zwick,"aubrey plaza,max greenfield,max minghella,jason ritter,nate parker,maggie grace,jane levy",drama,96
c1066,let's be cops,2014,luke greenfield,"jake m. johnson,damon wayans, jr.,nina dobrev,rob riggle,james d'arcy,keegan michael key,andy garcia,jonathan lajoie","action, comedy",104
c1067,step up all in,2014,trish sie,"ryan guzman,briana evigan,adam g. sevani,misha gabriel,stephen boss,izabella miko","drama, music, romance",112
c1068,the hundred-foot journey,2014,lasse hallström,"helen mirren,om puri,manish dayal,charlotte le bon,amit shah",drama,122
c1069,the trip to italy,2014,michael winterbottom,"steve coogan,rob brydon,rosie fellner","comedy, drama",108
c1070,coldwater,2014,vincent grashaw,"p.j. boudousqué,james c. burns,chris petrovski,octavius j. johnson,nicholas bateman,stephanie simbari,mackenzie sidwell graff","drama, thriller",104
c1071,jealousy,2014,philippe garrel,"louis garrel,anna mouglalis",drama,77
c1072,ragnarok,2014,mikkel brænne sandemose,"pål sverre valheim hagen,nicolai cleve broch,bjørn sundquist,sofia helin,maria annette tanderød berglyd,julian podolski,jens hultén,terje strømdahl","action, adventure, fantasy",120
c1073,life after beth,2014,jeff baena,"aubrey plaza,dane dehaan,john c. reilly,molly shannon,cheryl hines,paul reiser,anna kendrick,alia shawkat,matthew gray gubler","comedy, horror",91
c1074,level five,2014,chris marker,catherine belkhodja,"documentary, romance, war",106
c1075,abuse of weakness,2014,catherine breillat,"isabelle huppert,kool shen",drama,105
c1076,frank,2014,lenny abrahamson,"michael fassbender,maggie gyllenhaal,domhnall gleeson,scoot mcnairy,tess harper","comedy, drama, mystery",96
c1077,dinosaur 13,2014,todd douglas miller,,documentary,95
c1078,the expendables 3,2014,patrick hughes,"sylvester stallone,jason statham,terry crews,randy couture,antonio banderas,jet li,wesley snipes,dolph lundgren,glen powell,mel gibson,harrison ford,arnold schwarzenegger,kellan lutz,kelsey grammer,robert davi,ronda rousey,victor ortiz","action, adventure, thriller",126
c1079,the giver,2014,phillip noyce,"jeff bridges,meryl streep,brenton thwaites,alexander skarsgård,katie holmes,odeya rush,cameron monaghan,taylor swift",science fiction,94
c1080,love is strange,2014,ira sachs,"john lithgow,alfred molina,marisa tomei,darren e. burrows,charlie tahan,cheyenne jackson,christina kirk",drama,98
c1081,the possession of michael king,2014,david jung,"shane johnson,cara pifko",thriller,
c1082,if i stay,2014,r.j. cutler,"chloë grace moretz,mireille enos,jamie blackley,joshua leonard,liana liberato,stacy keach",drama,106
